DNOW,Energy
DNP,Finance
DNUT,Consumer_Services
DOC,Consumer_Services
DOCN,Technology
DOCS,Technology
DOCU,Technology
DOGZ,Consumer_Durables
DOMA,Finance
DOMO,Technology
DORM,Capital_Goods
DOV,Capital_Goods
DOW,Basic_Industries
DOX,Technology
DOYU,Technology
DPG,Finance
DPRO,Consumer_Durables
DPZ,Consumer_Non-Durables
DQ,Technology
DRD,Basic_Industries
DRE,Consumer_Services
DRH,Consumer_Services
DRI,Consumer_Services
DRIO,Health_Care
DRNA,Health_Care
DRQ,Energy
DRRX,Health_Care
DS,Consumer_Services
DSAC,Finance
DSEY,Consumer_Durables
DSGN,Health_Care
DSL,Finance
DSM,Finance
DSP,Technology
DSPG,Technology
DSU,Finance
DSWL,Consumer_Non-Durables
DSX,Transportation
DT,Technology
DTE,Public_Utilities
DTF,Finance
DTIL,Health_Care
DTM,Public_Utilities
DUK,Public_Utilities
DUO,Technology
DUOL,Technology
DV,Technology
DVA,Health_Care
DVAX,Health_Care
DVD,Consumer_Services
DVN,Energy
DX,Consumer_Services
DXC,Technology
DXCM,Health_Care
DXLG,Consumer_Services
DXPE,Capital_Goods
DXYN,Consumer_Durables
DY,Basic_Industries
DYAI,Health_Care
DYFN,Finance
DYN,Consumer_Durables
DZSI,Public_Utilities
E,Energy
EA,Technology
EAF,Consumer_Durables
EAR,Health_Care
EARN,Consumer_Services
EAT,Consumer_Services
EB,Technology
EBAC,Finance
EBAY,Consumer_Services
EBC,Finance
EBET,Consumer_Services
EBF,Consumer_Services
EBIX,Technology
EBMT,Finance
EBON,Technology
EBR,Public_Utilities
EBS,Health_Care
EBSB,Finance
EBTC,Finance
EC,Energy
ECC___________,Finance
ECHO,Transportation
ECL,Consumer_Non-Durables
ECOL,Public_Utilities
ECOM__________,Technology
ECOR,Health_Care
ECVT,Basic_Industries
ED,Public_Utilities
EDAP,Health_Care
EDD,Finance
EDF,Finance
EDI,Finance
EDIT,Health_Care
EDN,Public_Utilities
EDR,Consumer_Services
EDRY,Consumer_Services
EDU,Miscellaneous
EDUC,Consumer_Services
EEA,Finance
EEFT,Technology
EEIQ,Consumer_Services
EEX,Technology
EFC,Finance
EFL,Finance
EFR,Finance
EFSC,Finance
EFT,Finance
EFTR,Health_Care
EFX,Technology
EGAN,Technology
EGBN,Finance
EGF,Finance
EGHT,Technology
EGLE,Transportation
EGP,Consumer_Services
EGRX,Health_Care
EGY,Energy
EH,Transportation
EHC,Health_Care
EHI,Finance
EHTH,Finance
EIG,Finance
EIGR,Health_Care
EIX,Public_Utilities
EJFA,Finance
EJH,Consumer_Services
EKSO,Health_Care
EL,Consumer_Non-Durables
ELAN,Health_Care
ELDN,Health_Care
ELEV,Health_Care
ELF,Consumer_Non-Durables
ELMS,Capital_Goods
ELOX,Health_Care
ELP,Public_Utilities
ELS,Consumer_Services
ELVT,Finance
ELY,Consumer_Non-Durables
ELYM,Health_Care
ELYS,Consumer_Services
EM,Consumer_Services
EMCF,Finance
EMD,Finance
EME,Capital_Goods
EMF,Finance
EMKR,Technology
EML,Capital_Goods
EMN,Basic_Industries
EMO,Finance
EMR,Capital_Goods
ENB,Energy
ENDP,Health_Care
ENG,Consumer_Services
ENIA,Public_Utilities
ENIC,Public_Utilities
ENLC,Public_Utilities
ENLV,Health_Care
ENOB,Health_Care
ENPH,Capital_Goods
ENR,Basic_Industries
ENS,Consumer_Non-Durables
ENSC,Health_Care
ENSG,Health_Care
ENTA,Health_Care
ENTG,Technology
ENTX,Health_Care
ENV,Technology
ENVA,Finance
ENVB,Health_Care
ENVX,Capital_Goods
ENZ,Health_Care
EOD,Finance
EOG,Energy
EOI,Consumer_Services
EOLS,Consumer_Durables
EOS,Finance
EOSE,Technology
EOT,Finance
EPAC,Capital_Goods
EPAM,Technology
EPAY,Technology
EPC,Consumer_Non-Durables
EPD,Public_Utilities
EPR,Consumer_Services
EPRT,Consumer_Services
EPZM,Health_Care
EQ,Health_Care
EQBK,Finance
EQC,Consumer_Services
EQIX,Consumer_Services
EQNR,Energy
EQOS,Miscellaneous
EQR,Consumer_Services
EQT,Energy
ERAS,Health_Care
ERIC,Technology
ERIE,Finance
ERII,Technology
ERJ,Capital_Goods
ERYP,Health_Care
ES,Public_Utilities
ESCA,Consumer_Non-Durables
ESE,Capital_Goods
ESEA,Transportation
ESGC,Consumer_Services
ESGR,Finance
ESI,Basic_Industries
ESLT,Capital_Goods
ESM,Finance
ESNT,Finance
ESPR,Health_Care
ESQ,Finance
ESRT,Consumer_Services
ESS,Consumer_Services
ESSA,Finance
ESSC,Finance
ESTA,Health_Care
ESTC,Technology
ESTE,Energy
ESXB,Finance
ET,Public_Utilities
ETB,Finance
ETD,Consumer_Durables
ETG,Finance
ETJ,Finance
ETN,Capital_Goods
ETNB,Health_Care
ETO,Finance
ETON,Health_Care
ETR,Public_Utilities
ETRN,Energy
ETSY,Consumer_Services
ETTX,Health_Care
ETV,Finance
ETW,Finance
ETWO,Technology
ETX___________,Finance
ETY,Finance
EUCR,Finance
EURN,Transportation
EUSG,Finance
EVAX,Health_Care
EVBG,Technology
EVC,Consumer_Services
EVCM,Technology
EVER,Technology
EVF,Finance
EVFM,Health_Care
EVG,Finance
EVGN,Basic_Industries
EVGO,Consumer_Services
EVH,Health_Care
EVLO,Consumer_Durables
EVLV,Miscellaneous
EVN,Finance
EVOP,Technology
EVR,Finance
EVRG,Public_Utilities
EVRI,Consumer_Services
EVT,Finance
EVTC,Technology
EW,Health_Care
EWBC,Finance
EWCZ,Consumer_Non-Durables
EWTX,Health_Care
EXAS,Health_Care
EXC,Public_Utilities
EXD,Finance
EXEL,Health_Care
EXG,Finance
EXLS,Technology
EXP,Capital_Goods
EXPD,Transportation
EXPE,Transportation
EXPI,Finance
EXPO,Consumer_Services
EXR,Consumer_Services
EXTN,Technology
EXTR,Capital_Goods
EYE,Health_Care
EYEN,Health_Care
EYES,Health_Care
EYPT,Health_Care
EZFL,Technology
EZPW,Miscellaneous
F,Capital_Goods
FA,Miscellaneous
FACT,Finance
FAF,Finance
FAM,Finance
FANG,Energy
FANH,Finance
FARM,Consumer_Non-Durables
FARO,Capital_Goods
FAT,Consumer_Services
FATBB,Consumer_Services
FATE,Health_Care
FB,Technology
FBC,Finance
FBHS,Consumer_Durables
FBIO,Health_Care
FBIZ,Finance
FBK,Finance
FBMS,Finance
FBNC,Finance
FBP,Finance
FC,Consumer_Services
FCAP,Finance
FCAX,Finance
FCBC,Finance
FCCO,Finance
FCCY,Finance
FCEL,Public_Utilities
FCF,Finance
FCFS,Miscellaneous
FCN,Consumer_Services
FCNCA,Finance
FCPT,Consumer_Services
FCRD,Finance
FCT,Finance
FCUV,Capital_Goods
FCX,Basic_Industries
FDBC,Finance
FDEU,Finance
FDMT,Health_Care
FDUS,Finance
FDX,Transportation
FE,Public_Utilities
FEIM,Capital_Goods
FEI___________,Finance
FELE,Consumer_Durables
FEMY,Health_Care
FENG,Consumer_Services
FEO,Finance
FERG,Consumer_Durables
FET,Energy
FEYE,Technology
FF,Basic_Industries
FFA,Finance
FFBC,Finance
FFBW,Finance
FFC,Finance
FFIC,Finance
FFIE,Capital_Goods
FFIN,Finance
FFIV,Technology
FFNW,Finance
FFWM,Finance
FGB,Finance
FGBI,Finance
FGEN,Health_Care
FHB,Finance
FHI,Finance
FHN,Finance
FHS,Consumer_Services
FHTX,Consumer_Durables
FI,Energy
FIBK,Finance
FICO,Technology
FIF,Finance
FIGS,Consumer_Non-Durables
FINM,Finance
FINS,Finance
FINV,Finance
FIS,Miscellaneous
FISI,Finance
FISV,Technology
FITB,Finance
FIV,Finance
FIVE,Consumer_Services
FIVN,Technology
FIX,Capital_Goods
FIXX,Health_Care
FIZZ,Consumer_Non-Durables
FKWL,Public_Utilities
FL,Consumer_Services
FLAC,Finance
FLC,Finance
FLDM,Capital_Goods
FLEX,Technology
FLGT,Health_Care
FLIC,Finance
FLL,Consumer_Services
FLMN,Energy
FLNG,Consumer_Services
FLNT,Consumer_Services
FLO,Consumer_Non-Durables
FLOW,Capital_Goods
FLR,Capital_Goods
FLS,Capital_Goods
FLT,Technology
FLUX,Capital_Goods
FLWS,Consumer_Services
FLXN,Health_Care
FLXS,Consumer_Durables
FLYW,Technology
FMAO,Finance
FMBH,Finance
FMBI,Finance
FMC,Basic_Industries
FMN,Finance
FMNB,Finance
FMO,Finance
FMS,Health_Care
FMTX,Health_Care
FMX,Consumer_Non-Durables
FMY,Finance
FN,Public_Utilities
FNB,Finance
FNCB,Finance
FNCH,Health_Care
FND,Consumer_Services
FNF,Finance
FNKO,Consumer_Non-Durables
FNLC,Finance
FNWB,Finance
FOA,Finance
FOCS,Finance
FOE,Basic_Industries
FOF,Finance
FOLD,Health_Care
FONR,Health_Care
FOR,Finance
FORA,Technology
FORM,Technology
FORR,Consumer_Services
FORTY,Technology
FOSL,Consumer_Non-Durables
FOUR,Technology
FOX,Consumer_Services
FOXA,Consumer_Services
FOXF,Consumer_Non-Durables
FPAC,Finance
FPAY,Consumer_Services
FPF,Finance
FPH,Consumer_Services
FPI,Consumer_Services
FPL,Finance
FR,Consumer_Services
FRA,Finance
FRAF,Finance
FRBA,Finance
FRBK,Finance
FRC,Finance
FREE,Miscellaneous
FREQ,Health_Care
FRG,Miscellaneous
FRGI,Consumer_Services
FRHC,Finance
FRLN,Health_Care
FRME,Finance
FROG,Technology
FRON,Finance
FRPH,Finance
FRST,Finance
FRSX,Technology
FRT,Consumer_Services
FSBC,Finance
FSBW,Finance
FSD,Finance
FSEA,Finance
FSFG,Finance
FSK,Finance
FSLR,Technology
FSLY,Technology
FSS,Technology
FSTR,Basic_Industries
FSTX,Health_Care
FT,Finance
FTAA,Finance
FTAI,Technology
FTCH,Consumer_Services
FTCI,Technology
FTDR,Miscellaneous
FTEK,Capital_Goods
FTFT,Technology
FTHM,Finance
FTHY,Finance
FTI,Energy
FTK,Energy
FTNT,Miscellaneous
FTS,Public_Utilities
FTV,Capital_Goods
FUBO,Consumer_Services
FUL,Basic_Industries
FULC,Health_Care
FULT,Finance
FUN,Consumer_Services
FUNC,Finance
FUND,Finance
FUSB,Finance
FUTU,Finance
FUV,Consumer_Non-Durables
FVCB,Finance
FVE,Health_Care
FVRR,Miscellaneous
FWONA,Consumer_Services
FWONK,Consumer_Services
FWRD,Transportation
FXLV,Consumer_Services
FXNC,Finance
FYBR,Consumer_Services
G,Consumer_Services
GAB,Finance
GABC,Finance
GAIA,Capital_Goods
GAIN,Finance
GALT,Health_Care
GAM,Finance
GAN,Technology
GANX,Health_Care
GASS,Transportation
GATO,Basic_Industries
GATX,Transportation
GB,Technology
GBAB,Finance
GBCI,Finance
GBDC,Finance
GBIO,Health_Care
GBLI,Finance
GBOX,Technology
GBRG,Finance
GBT,Health_Care
GBX,Capital_Goods
GCBC,Finance
GCI,Consumer_Services
GCMG,Finance
GCP,Consumer_Durables
GCV,Finance
GD,Capital_Goods
GDDY,Technology
GDEN,Consumer_Services
GDL,Finance
GDO,Finance
GDOT,Technology
GDRX,Technology
GDS,Technology
GDV,Finance
GDYN,Technology
GE,Consumer_Durables
GECC,Finance
GEG,Health_Care
GEL,Energy
GENC,Capital_Goods
GENE,Health_Care
GEO,Consumer_Services
GEOS,Capital_Goods
GER,Finance
GERN,Health_Care
GEVO,Health_Care
GF,Finance
GFED,Finance
GFF,Capital_Goods
GFI,Basic_Industries
GGAL,Finance
GGB,Basic_Industries
GGG,Capital_Goods
GGM,Finance
GGT,Finance
GGZ,Finance
GH,Health_Care
GHC,Miscellaneous
GHG,Consumer_Services
GHL,Finance
GHLD,Finance
GHM,Capital_Goods
GHY,Finance
GIC,Technology
GIFI,Energy
GIII,Consumer_Services
GIL,Consumer_Durables
GILD,Health_Care
GILT,Technology
GIM,Finance
GIS,Consumer_Services
GKOS,Health_Care
GL,Finance
GLAD,Finance
GLBE,Technology
GLBL,Finance
GLDD,Capital_Goods
GLEO,Finance
GLG,Technology
GLMD,Health_Care
GLNG,Energy
GLOB,Consumer_Services
GLOP,Energy
GLP,Energy
GLPG,Health_Care
GLPI,Consumer_Services
GLRE,Finance
GLSI,Health_Care
GLT,Basic_Industries
GLTO,Health_Care
GLUE,Health_Care
GLW,Capital_Goods
GLYC,Health_Care
GM,Capital_Goods
GMAB,Health_Care
GMBL,Consumer_Services
GMBT,Finance
GMDA,Health_Care
GME,Consumer_Services
GMED,Health_Care
GMRE,Consumer_Services
GMTX,Health_Care
GNCA,Health_Care
GNE,Public_Utilities
GNFT,Health_Care
GNK,Transportation
GNL,Consumer_Services
GNLN,Miscellaneous
GNOG,Consumer_Services
GNPX,Health_Care
GNRC,Consumer_Durables
GNSS,Capital_Goods
GNT,Finance
GNTX,Capital_Goods
GNTY,Finance
GNUS,Consumer_Services
GNW,Finance
GO,Consumer_Non-Durables
GOCO,Finance
GOF,Finance
GOGL,Transportation
GOGO,Consumer_Services
GOL,Transportation
GOLF,Consumer_Non-Durables
GOOD,Consumer_Services
GOOG,Technology
GOOGL,Technology
GOSS,Health_Care
GOTU,Consumer_Services
GP,Capital_Goods
GPAC,Finance
GPC,Capital_Goods
GPI,Consumer_Services
GPK,Basic_Industries
GPM,Finance
GPMT,Consumer_Services
GPN,Miscellaneous
GPOR,Energy
GPRE,Basic_Industries
GPRK,Energy
GPRO,Miscellaneous
GPS,Consumer_Services
GPX,Miscellaneous
GRA,Basic_Industries
GRAY,Health_Care
GRBK,Capital_Goods
GRC,Capital_Goods
GRCL,Health_Care
GRCY,Finance
GRFS,Health_Care
GRIN,Transportation
GRMN,Capital_Goods
GROW,Finance
GRPH,Consumer_Durables
GRPN,Technology
GRTS,Health_Care
GRTX,Consumer_Durables
GRVI,Health_Care
GRWG,Consumer_Services
GRX,Finance
GS,Finance
GSAQ,Finance
GSBC,Finance
GSBD,Finance
GSHD,Finance
GSIT,Technology
GSK,Health_Care
GSKY,Technology
GSL,Transportation
GSM,Basic_Industries
GSMG,Technology
GSQD,Finance
GT,Consumer_Durables
GTBP,Health_Care
GTEC,Finance
GTES,Capital_Goods
GTH,Health_Care
GTHX,Health_Care
GTIM,Consumer_Services
GTLS,Technology
GTN,Consumer_Services
GTS,Finance
GTX,Capital_Goods
GTY,Consumer_Services
GTYH,Technology
GUT,Finance
GVA,Capital_Goods
GWB,Finance
GWGH,Finance
GWRE,Technology
GWRS,Public_Utilities
GWW,Consumer_Non-Durables
GXO,Consumer_Services
H,Consumer_Services
HA,Transportation
HAE,Health_Care
HAFC,Finance
HAIN,Capital_Goods
HAL,Energy
HALL,Finance
HALO,Health_Care
HARP,Health_Care
HAS,Consumer_Non-Durables
HASI,Consumer_Services
HAYW,Technology
HBAN,Finance
HBB,Capital_Goods
HBCP,Finance
HBI,Consumer_Non-Durables
HBIO,Capital_Goods
HBMD,Finance
HBNC,Finance
HBP,Capital_Goods
HBT,Finance
HCA,Health_Care
HCAQ,Finance
HCAT,Health_Care
HCCI,Public_Utilities
HCHC,Public_Utilities
HCI,Finance
HCKT,Technology
HCM,Health_Care
HCSG,Health_Care
HCWB,Health_Care
HD,Consumer_Services
HDB,Finance
HDSN,Basic_Industries
HEAR,Consumer_Non-Durables
HEES,Technology
HEI,Capital_Goods
HELE,Consumer_Durables
HEPA,Health_Care
HEQ,Finance
HES,Energy
HESM,Energy
HFBL,Finance
HFC,Energy
HFFG,Consumer_Non-Durables
HFRO,Finance
HFWA,Finance
HGBL,Finance
HGEN,Health_Care
HGLB,Finance
HGV,Consumer_Services
HHC,Consumer_Services
HHLA,Finance
HHR,Technology
HI,Miscellaneous
HIBB,Consumer_Services
HIE,Finance
HIFS,Finance
HIG,Finance
HIGA,Finance
HII,Capital_Goods
HIL,Consumer_Services
HIMS,Consumer_Non-Durables
HIMX,Technology
HIO,Finance
HIVE,Technology
HIW,Consumer_Services
HIX,Finance
HJLI,Health_Care
HKIB,Finance
HL,Basic_Industries
HLBZ,Consumer_Services
HLF,Health_Care
HLG,Consumer_Services
HLI,Finance
HLIO,Capital_Goods
HLIT,Technology
HLLY,Capital_Goods
HLMN,Capital_Goods
HLNE,Finance
HLT,Consumer_Services
HLX,Energy
HLXA,Finance
HMC,Capital_Goods
HMHC,Miscellaneous
HMLP,Transportation
HMN,Finance
HMNF,Finance
HMPT,Finance
HMST,Finance
HMTV,Consumer_Services
HMY,Basic_Industries
HNGR,Health_Care
HNI,Consumer_Durables
HNNA,Finance
HNP,Public_Utilities
HNRG,Energy
HNST,Consumer_Non-Durables
HOFT,Consumer_Durables
HOFV,Consumer_Services
HOG,Consumer_Non-Durables
HOLI,Capital_Goods
HOLX,Health_Care
HOMB,Finance
HON,Capital_Goods
HONE,Finance
HOOD,Technology
HOOK,Health_Care
HOPE,Finance
HOV,Capital_Goods
HOWL,Health_Care
HP,Energy
HPE,Capital_Goods
HPF,Finance
HPI,Finance
HPK,Energy
HPP,Consumer_Services
HPQ,Technology
HPS,Finance
HPX,Finance
HQH,Finance
HQI,Technology
HQL,Finance
HQY,Health_Care
HR,Consumer_Services
HRB,Miscellaneous
HRC,Health_Care
HRI,Technology
HRL,Consumer_Non-Durables
HRMY,Health_Care
HROW,Health_Care
HRTG,Finance
HRTX,Consumer_Durables
HRZN,Finance
HSAQ,Finance
HSBC,Finance
HSC,Capital_Goods
HSIC,Health_Care
HSII,Technology
HST,Consumer_Services
HSTM,Miscellaneous
HSY,Consumer_Non-Durables
HT,Consumer_Services
HTA,Consumer_Services
HTBI,Finance
HTBK,Finance
HTBX,Health_Care
HTD,Finance
HTGC,Finance
HTH,Finance
HTHT,Consumer_Services
HTLD,Transportation
HTLF,Finance
HTOO,Public_Utilities
HTPA,Finance
HTY,Finance
HUBB,Capital_Goods
HUBG,Transportation
HUBS,Technology
HUDI,Basic_Industries
HUIZ,Finance
HUM,Health_Care
HUMA,Health_Care
HUN,Basic_Industries
HURC,Basic_Industries
HURN,Consumer_Services
HUYA,Consumer_Services
HVT,Consumer_Services
HWBK,Finance
HWC,Finance
HWKN,Basic_Industries
HWM,Capital_Goods
HXL,Capital_Goods
HY,Capital_Goods
HYB,Finance
HYFM,Capital_Goods
HYI,Finance
HYLN,Capital_Goods
HYMC,Basic_Industries
HYRE,Miscellaneous
HYT,Finance
HYW,Finance
HYZN,Capital_Goods
HZAC,Finance
HZN,Capital_Goods
HZNP,Health_Care
HZO,Consumer_Services
HZON,Finance
IAA,Miscellaneous
IAC,Consumer_Services
IACB,Finance
IAE,Finance
IART,Health_Care
IAS,Technology
IBA,Consumer_Non-Durables
IBCP,Finance
IBEX,Technology
IBKR,Finance
IBM,Technology
IBN,Finance
IBOC,Finance
IBP,Capital_Goods
IBRX,Health_Care
IBTX,Finance
ICAD,Health_Care
ICBK,Finance
ICCC,Health_Care
ICCH,Finance
ICE,Finance
ICFI,Consumer_Services
ICHR,Technology
ICL,Basic_Industries
ICLK,Technology
ICLR,Health_Care
ICMB,Finance
ICPT,Health_Care
ICUI,Health_Care
ICVX,Health_Care
IDA,Public_Utilities
IDBA,Miscellaneous
IDCC,Public_Utilities
IDE,Finance
IDEX,Technology
IDN,Technology
IDRA,Health_Care
IDT,Public_Utilities
IDXX,Health_Care
IDYA,Health_Care
IEA,Basic_Industries
IEC,Technology
IESC,Capital_Goods
IEX,Capital_Goods
IFF,Basic_Industries
IFN,Finance
IFRX,Health_Care
IFS,Finance
IGA,Finance
IGD,Finance
IGI,Finance
IGIC,Finance
IGMS,Health_Care
IGR,Finance
IGT,Consumer_Services
IH,Consumer_Services
IHC,Finance
IHD,Finance
IHG,Consumer_Services
IHIT,Finance
IHRT,Consumer_Services
IHTA,Finance
IIAC,Finance
IIF,Finance
III,Technology
IIIV,Technology
IIM,Finance
IIN,Health_Care
IIPR,Consumer_Services
IIVI,Capital_Goods
IKNA,Health_Care
IKNX,Miscellaneous
IKT,Health_Care
ILMN,Health_Care
ILPT,Consumer_Services
IMAB,Health_Care
IMBI,Consumer_Services
IMCR,Health_Care
IMGN,Health_Care
IMGO,Health_Care
IMKTA,Consumer_Services
IMMP,Health_Care
IMMR,Technology
IMNM,Consumer_Durables
IMOS,Technology
IMPL,Health_Care
IMPX,Finance
IMRA,Health_Care
IMRX,Health_Care
IMTX,Health_Care
IMUX,Health_Care
IMVT,Health_Care
IMXI,Technology
INAB,Health_Care
INBK,Finance
INBX,Health_Care
INCY,Health_Care
INDB,Finance
INDI,Technology
INDP,Health_Care
INDT,Finance
INFI,Health_Care
INFN,Public_Utilities
INFO,Miscellaneous
INFY,Technology
ING,Finance
INGN,Health_Care
INGR,Consumer_Non-Durables
INMB,Health_Care
INMD,Health_Care
INN,Consumer_Services
INNV,Health_Care
INO,Health_Care
INOD,Technology
INOV,Technology
INPX,Technology
INS,Technology
INSG,Capital_Goods
INSI,Finance
INSM,Health_Care
INSP,Health_Care
INST,Technology
INSW,Transportation
INT,Energy
INTA,Technology
INTC,Technology
INTG,Consumer_Services
INTU,Technology
INTZ,Miscellaneous
INVA,Health_Care
INVE,Technology
INVH,Consumer_Services
INVZ,Capital_Goods
INZY,Health_Care
IONS,Health_Care
IOSP,Basic_Industries
IOVA,Health_Care
IP,Basic_Industries
IPAR,Consumer_Non-Durables
IPG,Technology
IPGP,Technology
IPHA,Health_Care
IPI,Basic_Industries
IPOD,Finance
IPOF,Finance
IPSC,Consumer_Durables
IPW,Consumer_Services
IPWR,Capital_Goods
IQ,Technology
IQI,Finance
IQV,Health_Care
IR,Capital_Goods
IRCP,Consumer_Services
IRDM,Consumer_Services
IRIX,Health_Care
IRL,Finance
IRM,Consumer_Services
IRMD,Health_Care
IRNT,Technology
IROQ,Finance
IRS,Consumer_Services
IRT,Consumer_Services
IRTC,Health_Care
IRWD,Health_Care
ISBC,Finance
ISD,Finance
ISEE,Health_Care
ISRG,Health_Care
ISSC,Capital_Goods
ISTR,Finance
ISUN,Technology
IT,Finance
ITCB,Finance
ITCI,Health_Care
ITGR,Health_Care
ITHX,Finance
ITI,Capital_Goods
ITIC,Finance
ITMR,Health_Care
ITOS,Consumer_Durables
ITQ,Finance
ITRI,Capital_Goods
ITRM,Health_Care
ITRN,Technology
ITT,Capital_Goods
ITUB,Finance
ITW,Capital_Goods
IVA,Consumer_Services
IVAN,Finance
IVC,Health_Care
IVH,Finance
IVR,Consumer_Services
IVZ,Finance
IX,Finance
IZEA,Technology
J,Capital_Goods
JACK,Consumer_Services
JAGX,Health_Care
JAKK,Consumer_Non-Durables
JAMF,Technology
JANX,Health_Care
JAX,Consumer_Services
JAZZ,Health_Care
JBGS,Consumer_Services
JBHT,Transportation
JBL,Technology
JBLU,Transportation
JBSS,Consumer_Non-Durables
JBT,Capital_Goods
JCE,Finance
JCI,Capital_Goods
JCIC,Finance
JCO,Finance
JCOM,Technology
JCS,Public_Utilities
JD,Miscellaneous
JDD,Finance
JEF,Finance
JEMD,Finance
JEQ,Finance
JFIN,Finance
JFR,Finance
JFU,Finance
JG,Technology
JGH,Finance
JHAA,Finance
JHB,Finance
JHG,Finance
JHI,Finance
JHS,Finance
JHX,Capital_Goods
JILL,Consumer_Services
JJSF,Consumer_Non-Durables
JKHY,Technology
JKS,Technology
JLL,Finance
JLS,Finance
JMIA,Consumer_Services
JMM,Finance
JMP,Finance
JNCE,Health_Care
JNJ,Health_Care
JNPR,Technology
JOAN,Consumer_Non-Durables
JOBS,Technology
JOBY,Transportation
JOE,Consumer_Services
JOF,Finance
JOUT,Consumer_Non-Durables
JPC,Finance
JPI,Finance
JPM,Finance
JPS,Finance
JPT,Finance
JQC,Finance
JRI,Finance
JRO,Finance
JRS,Finance
JRSH,Basic_Industries
JRVR,Finance
JSD,Finance
JTA,Finance
JTD,Finance
JWEL,Consumer_Services
JWN,Consumer_Services
JWSM,Finance
JZXN,Consumer_Durables
K,Consumer_Non-Durables
KAI,Technology
KAII,Finance
KAIR,Finance
KALA,Health_Care
KALU,Basic_Industries
KALV,Health_Care
KAMN,Capital_Goods
KARO,Technology
KAVL,Consumer_Non-Durables
KB,Finance
KBAL,Consumer_Durables
KBR,Capital_Goods
KC,Technology
KDMN,Health_Care
KDNY,Health_Care
KDP,Consumer_Non-Durables
KE,Capital_Goods
KELYA,Technology
KELYB,Technology
KEN,Public_Utilities
KEP,Consumer_Durables
KEX,Transportation
KEY,Finance
KEYS,Capital_Goods
KF,Finance
KFFB,Finance
KFRC,Technology
KFY,Technology
KHC,Consumer_Non-Durables
KIDS,Health_Care
KIII,Finance
KIM,Consumer_Services
KINS,Finance
KIO,Finance
KIRK,Miscellaneous
KKR,Finance
KLAC,Capital_Goods
KLDO,Health_Care
KLIC,Technology
KLR,Technology
KLTR,Technology
KMB,Basic_Industries
KMDA,Health_Care
KMF,Finance
KMI,Public_Utilities
KMPH,Health_Care
KMPR,Finance
KMT,Capital_Goods
KMX,Consumer_Services
KN,Consumer_Non-Durables
KNBE,Technology
KNDI,Capital_Goods
KNOP,Transportation
KNSA,Health_Care
KNSL,Finance
KNTE,Health_Care
KNX,Transportation
KO,Consumer_Non-Durables
KOD,Health_Care
KODK,Miscellaneous
KOF,Consumer_Non-Durables
KOP,Basic_Industries
KOPN,Capital_Goods
KOS,Energy
KOSS,Consumer_Non-Durables
KPLT,Technology
KPTI,Miscellaneous
KR,Consumer_Services
KRA,Basic_Industries
KRBP,Consumer_Durables
KRC,Consumer_Services
KREF,Consumer_Services
KRG,Consumer_Services
KRKR,Miscellaneous
KRMD,Health_Care
KRNL,Finance
KRNT,Capital_Goods
KRNY,Finance
KRO,Basic_Industries
KRON,Consumer_Durables
KROS,Consumer_Durables
KRP,Energy
KRT,Capital_Goods
KRTX,Health_Care
KRUS,Consumer_Services
KRYS,Health_Care
KSM,Finance
KSS,Consumer_Services
KSU,Transportation
KT,Public_Utilities
KTCC,Technology
KTF,Finance
KTOS,Consumer_Non-Durables
KUKE,Consumer_Services
KURA,Health_Care
KVHI,Technology
KW,Consumer_Services
KWR,Basic_Industries
KXIN,Finance
KYMR,Consumer_Durables
KYN,Finance
KZIA,Health_Care
KZR,Health_Care
L,Finance
LABP,Consumer_Durables
LAD,Consumer_Services
LADR,Consumer_Services
LAMR,Consumer_Services
LANC,Consumer_Non-Durables
LAND,Consumer_Services
LANDM,Consumer_Services
LARK,Finance
LASR,Technology
LATN,Finance
LAUR,Miscellaneous
LAW,Technology
LAWS,Capital_Goods
LAZ,Finance
LAZR,Technology
LAZY,Consumer_Services
LBAI,Finance
LBC,Finance
LBPH,Health_Care
LBPS,Health_Care
LBRDA,Consumer_Services
LBRDK,Consumer_Services
LBRT,Energy
LBTYA,Consumer_Services
LBTYB,Consumer_Services
LBTYK,Consumer_Services
LC,Finance
LCAA,Finance
LCI,Health_Care
LCID,Capital_Goods
LCII,Capital_Goods
LCNB,Finance
LCUT,Consumer_Durables
LDHA,Finance
LDI,Finance
LDL,Technology
LDOS,Technology
LDP,Finance
LE,Consumer_Services
LEA,Capital_Goods
LEAP,Finance
LECO,Capital_Goods
LEE,Consumer_Services
LEG,Consumer_Durables
LEGA,Finance
LEGH,Basic_Industries
LEGN,Health_Care
LEJU,Finance
LEN,Consumer_Services
LEO,Finance
LESL,Consumer_Services
LEVI,Basic_Industries
LFC,Finance
LFMD,Miscellaneous
LFST,Health_Care
LFT,Consumer_Services
LFUS,Technology
LFVN,Consumer_Non-Durables
LGAC,Finance
LGIH,Capital_Goods
LGND,Health_Care
LGVN,Consumer_Durables
LH,Health_Care
LHC,Finance
LHCG,Health_Care
LHDX,Health_Care
LHX,Capital_Goods
LI,Capital_Goods
LIDR,Capital_Goods
LIFE,Health_Care
LII,Capital_Goods
LILA,Consumer_Services
LILAK,Consumer_Services
LIN,Basic_Industries
LINC,Miscellaneous
LINK,Capital_Goods
LIQT,Capital_Goods
LITB,Consumer_Services
LITE,Technology
